split,method,metric,mean,ci95,seeds,rows_per_seed
hard_aggregate,conformal_risk_gate,false_abstention,0.43906,0.00910,10,576
hard_aggregate,conformal_risk_gate,hidden_mechanism_f1,0.24982,0.01258,10,576
hard_aggregate,conformal_risk_gate,intervention_cost,0.05855,0.00071,10,576
hard_aggregate,conformal_risk_gate,oracle_regret,0.34635,0.00475,10,576
hard_aggregate,conformal_risk_gate,probe_efficiency,0.17278,0.09120,10,576
hard_aggregate,conformal_risk_gate,repair_precision,0.11333,0.07643,10,576
hard_aggregate,conformal_risk_gate,robust_utility,-0.31438,0.01632,10,576
hard_aggregate,conformal_risk_gate,task_success,0.34375,0.00998,10,576
hard_aggregate,conformal_risk_gate,unsafe_action,0.05747,0.00601,10,576
hard_aggregate,ensemble_variance_gate,bloat_index,0.59478,0.00164,10,576
hard_aggregate,ensemble_variance_gate,calibration_error,0.28590,0.00090,10,576
hard_aggregate,ensemble_variance_gate,deployment_risk,0.35153,0.00085,10,576
hard_aggregate,ensemble_variance_gate,false_abstention,0.24114,0.00956,10,576
hard_aggregate,ensemble_variance_gate,hidden_mechanism_f1,0.40517,0.01596,10,576
hard_aggregate,ensemble_variance_gate,intervention_cost,0.04584,0.00085,10,576
hard_aggregate,ensemble_variance_gate,oracle_regret,0.23957,0.00552,10,576
hard_aggregate,ensemble_variance_gate,probe_efficiency,0.47551,0.08297,10,576
hard_aggregate,ensemble_variance_gate,repair_precision,0.23444,0.06215,10,576
hard_aggregate,ensemble_variance_gate,robust_utility,-0.14106,0.01908,10,576
hard_aggregate,ensemble_variance_gate,task_success,0.42812,0.00990,10,576
hard_aggregate,ensemble_variance_gate,unsafe_action,0.13733,0.00760,10,576
hard_aggregate,epistemic_ensemble_planner,bloat_index,0.51932,0.00129,10,576
hard_aggregate,epistemic_ensemble_planner,calibration_error,0.22648,0.00107,10,576
hard_aggregate,epistemic_ensemble_planner,deployment_risk,0.31968,0.00097,10,576
hard_aggregate,epistemic_ensemble_planner,false_abstention,0.13246,0.00732,10,576
hard_aggregate,epistemic_ensemble_planner,hidden_mechanism_f1,0.44923,0.01598,10,576
hard_aggregate,epistemic_ensemble_planner,intervention_cost,0.04394,0.00113,10,576
hard_aggregate,epistemic_ensemble_planner,oracle_regret,0.15944,0.00315,10,576
hard_aggregate,epistemic_ensemble_planner,probe_efficiency,0.47042,0.06086,10,576
hard_aggregate,epistemic_ensemble_planner,repair_precision,0.25781,0.04243,10,576
hard_aggregate,epistemic_ensemble_planner,robust_utility,0.06403,0.01604,10,576
hard_aggregate,epistemic_ensemble_planner,task_success,0.52326,0.00701,10,576
hard_aggregate,epistemic_ensemble_planner,unsafe_action,0.13472,0.01003,10,576
hard_aggregate,mc_dropout_uncertainty,bloat_index,0.68705,0.00106,10,576
hard_aggregate,mc_dropout_uncertainty,calibration_error,0.37198,0.00105,10,576
hard_aggregate,mc_dropout_uncertainty,deployment_risk,0.39059,0.00088,10,576
hard_aggregate,mc_dropout_uncertainty,false_abstention,0.23976,0.01096,10,576
hard_aggregate,mc_dropout_uncertainty,hidden_mechanism_f1,0.38909,0.01513,10,576
hard_aggregate,mc_dropout_uncertainty,intervention_cost,0.04580,0.00128,10,576
hard_aggregate,mc_dropout_uncertainty,oracle_regret,0.24261,0.00644,10,576
hard_aggregate,mc_dropout_uncertainty,probe_efficiency,0.37275,0.04402,10,576
hard_aggregate,mc_dropout_uncertainty,repair_precision,0.22399,0.04222,10,576
hard_aggregate,mc_dropout_uncertainty,robust_utility,-0.14940,0.02854,10,576
hard_aggregate,mc_dropout_uncertainty,task_success,0.42899,0.01726,10,576
hard_aggregate,mc_dropout_uncertainty,unsafe_action,0.12344,0.00643,10,576
hard_aggregate,mean_world_model_mpc,bloat_index,0.32166,0.00192,10,576
hard_aggregate,mean_world_model_mpc,calibration_error,0.12897,0.00048,10,576
hard_aggregate,mean_world_model_mpc,deployment_risk,0.28532,0.00144,10,576
hard_aggregate,mean_world_model_mpc,false_abstention,0.05747,0.00570,10,576
hard_aggregate,mean_world_model_mpc,hidden_mechanism_f1,0.12245,0.01596,10,576
hard_aggregate,mean_world_model_mpc,intervention_cost,0.02626,0.00061,10,576
hard_aggregate,mean_world_model_mpc,oracle_regret,0.13866,0.00381,10,576
hard_aggregate,mean_world_model_mpc,probe_efficiency,0.09222,0.06771,10,576
hard_aggregate,mean_world_model_mpc,repair_precision,0.25556,0.11033,10,576
hard_aggregate,mean_world_model_mpc,robust_utility,0.08450,0.01837,10,576
hard_aggregate,mean_world_model_mpc,task_success,0.51059,0.01382,10,576
hard_aggregate,mean_world_model_mpc,unsafe_action,0.19149,0.00824,10,576
hard_aggregate,mechanics_gap_auditor_v5,bloat_index,0.33433,0.00201,10,576
hard_aggregate,mechanics_gap_auditor_v5,calibration_error,0.11761,0.00077,10,576
hard_aggregate,mechanics_gap_auditor_v5,deployment_risk,0.25083,0.00122,10,576
hard_aggregate,mechanics_gap_auditor_v5,false_abstention,0.08003,0.00564,10,576
hard_aggregate,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.58903,0.01452,10,576
hard_aggregate,mechanics_gap_auditor_v5,intervention_cost,0.07049,0.00140,10,576
hard_aggregate,mechanics_gap_auditor_v5,oracle_regret,0.10002,0.00443,10,576
hard_aggregate,mechanics_gap_auditor_v5,probe_efficiency,0.64128,0.02031,10,576
hard_aggregate,mechanics_gap_auditor_v5,repair_precision,0.34372,0.01650,10,576
hard_aggregate,mechanics_gap_auditor_v5,robust_utility,0.23714,0.03226,10,576
hard_aggregate,mechanics_gap_auditor_v5,task_success,0.60642,0.01538,10,576
hard_aggregate,mechanics_gap_auditor_v5,unsafe_action,0.13768,0.01126,10,576
hard_aggregate,oracle_full_state_policy,bloat_index,0.06241,0.00152,10,576
hard_aggregate,oracle_full_state_policy,calibration_error,0.06872,0.00068,10,576
hard_aggregate,oracle_full_state_policy,deployment_risk,0.12566,0.00146,10,576
hard_aggregate,oracle_full_state_policy,false_abstention,0.04809,0.00607,10,576
hard_aggregate,oracle_full_state_policy,hidden_mechanism_f1,0.75703,0.00851,10,576
hard_aggregate,oracle_full_state_policy,intervention_cost,0.08854,0.00062,10,576
hard_aggregate,oracle_full_state_policy,oracle_regret,0.04807,0.00391,10,576
hard_aggregate,oracle_full_state_policy,probe_efficiency,1.00000,0.00000,10,576
hard_aggregate,oracle_full_state_policy,repair_precision,0.45715,0.01585,10,576
hard_aggregate,oracle_full_state_policy,robust_utility,0.59694,0.01561,10,576
hard_aggregate,oracle_full_state_policy,task_success,0.75851,0.00925,10,576
hard_aggregate,oracle_full_state_policy,unsafe_action,0.05799,0.00492,10,576
hard_aggregate,oracle_mechanics_repair,bloat_index,0.11493,0.00225,10,576
hard_aggregate,oracle_mechanics_repair,calibration_error,0.08620,0.00075,10,576
hard_aggregate,oracle_mechanics_repair,deployment_risk,0.16122,0.00182,10,576
hard_aggregate,oracle_mechanics_repair,false_abstention,0.04445,0.00487,10,576
hard_aggregate,oracle_mechanics_repair,hidden_mechanism_f1,0.72633,0.00816,10,576
hard_aggregate,oracle_mechanics_repair,intervention_cost,0.08981,0.00105,10,576
hard_aggregate,oracle_mechanics_repair,oracle_regret,0.05592,0.00312,10,576
hard_aggregate,oracle_mechanics_repair,probe_efficiency,0.97380,0.00904,10,576
hard_aggregate,oracle_mechanics_repair,repair_precision,0.43989,0.01993,10,576
hard_aggregate,oracle_mechanics_repair,robust_utility,0.52000,0.01530,10,576
hard_aggregate,oracle_mechanics_repair,task_success,0.73264,0.00892,10,576
hard_aggregate,oracle_mechanics_repair,unsafe_action,0.08524,0.00801,10,576
hard_aggregate,residual_dynamics_repair,bloat_index,0.40408,0.00219,10,576
hard_aggregate,residual_dynamics_repair,calibration_error,0.15491,0.00098,10,576
hard_aggregate,residual_dynamics_repair,deployment_risk,0.28262,0.00139,10,576
hard_aggregate,residual_dynamics_repair,false_abstention,0.07309,0.00599,10,576
hard_aggregate,residual_dynamics_repair,hidden_mechanism_f1,0.48802,0.01167,10,576
hard_aggregate,residual_dynamics_repair,intervention_cost,0.05669,0.00087,10,576
hard_aggregate,residual_dynamics_repair,oracle_regret,0.11082,0.00460,10,576
hard_aggregate,residual_dynamics_repair,probe_efficiency,0.49671,0.03123,10,576
hard_aggregate,residual_dynamics_repair,repair_precision,0.24656,0.01458,10,576
hard_aggregate,residual_dynamics_repair,robust_utility,0.16994,0.02464,10,576
hard_aggregate,residual_dynamics_repair,task_success,0.57517,0.01287,10,576
hard_aggregate,residual_dynamics_repair,unsafe_action,0.15295,0.01153,10,576
hard_aggregate,robust_mpc_fallback,bloat_index,0.50950,0.00205,10,576
hard_aggregate,robust_mpc_fallback,calibration_error,0.23053,0.00086,10,576
hard_aggregate,robust_mpc_fallback,deployment_risk,0.24242,0.00093,10,576
hard_aggregate,robust_mpc_fallback,false_abstention,0.04792,0.00701,10,576
hard_aggregate,robust_mpc_fallback,hidden_mechanism_f1,0.14463,0.01642,10,576
hard_aggregate,robust_mpc_fallback,intervention_cost,0.03382,0.00059,10,576
hard_aggregate,robust_mpc_fallback,oracle_regret,0.07218,0.00363,10,576
hard_aggregate,robust_mpc_fallback,probe_efficiency,0.16389,0.08981,10,576
hard_aggregate,robust_mpc_fallback,repair_precision,0.14944,0.09783,10,576
hard_aggregate,robust_mpc_fallback,robust_utility,0.39872,0.01509,10,576
hard_aggregate,robust_mpc_fallback,task_success,0.66701,0.01149,10,576
hard_aggregate,robust_mpc_fallback,unsafe_action,0.04861,0.00576,10,576
hard_aggregate,uncertainty_bloat_audit_v4,bloat_index,0.51113,0.00202,10,576
hard_aggregate,uncertainty_bloat_audit_v4,calibration_error,0.17248,0.00057,10,576
hard_aggregate,uncertainty_bloat_audit_v4,deployment_risk,0.32692,0.00138,10,576
hard_aggregate,uncertainty_bloat_audit_v4,false_abstention,0.07413,0.00556,10,576
hard_aggregate,uncertainty_bloat_audit_v4,hidden_mechanism_f1,0.44907,0.01579,10,576
hard_aggregate,uncertainty_bloat_audit_v4,intervention_cost,0.04665,0.00096,10,576
hard_aggregate,uncertainty_bloat_audit_v4,oracle_regret,0.12781,0.00421,10,576
hard_aggregate,uncertainty_bloat_audit_v4,probe_efficiency,0.44351,0.03781,10,576
hard_aggregate,uncertainty_bloat_audit_v4,repair_precision,0.28766,0.03187,10,576
hard_aggregate,uncertainty_bloat_audit_v4,robust_utility,0.08311,0.02715,10,576
hard_aggregate,uncertainty_bloat_audit_v4,task_success,0.54080,0.01434,10,576
hard_aggregate,uncertainty_bloat_audit_v4,unsafe_action,0.16701,0.01077,10,576
